,date,pe,close
2348,2008/10/31,14.07,1728.79
2349,2008/11/3,14,1719.77
2350,2008/11/4,13.89,1706.7
2351,2008/11/5,14.33,1760.61
2352,2008/11/6,13.98,1717.72
2353,2008/11/7,14.22,1747.71
2354,2008/11/10,15.26,1874.8
2355,2008/11/11,15,1843.61
2356,2008/11/12,15.13,1859.11
2357,2008/11/13,15.69,1927.61
2358,2008/11/14,16.17,1986.44
2359,2008/11/17,16.53,2030.48
2360,2008/11/18,15.48,1902.43
2361,2008/11/19,16.42,2017.47
2362,2008/11/20,16.15,1983.76
2363,2008/11/21,16.03,1969.39
2364,2008/11/24,15.44,1897.06
2365,2008/11/25,15.37,1888.71
2366,2008/11/26,15.45,1897.88
2367,2008/11/27,15.61,1917.86
2368,2008/11/28,15.28,1871.16
2369,2008/12/1,15.47,1894.61
2370,2008/12/2,15.43,1889.64
2371,2008/12/3,16.05,1965.41
2372,2008/12/4,16.34,2001.5
2373,2008/12/5,16.48,2018.66
2374,2008/12/8,17.07,2090.77
2375,2008/12/9,16.64,2037.74
2376,2008/12/10,16.98,2079.12
2377,2008/12/11,16.59,2031.68
2378,2008/12/12,15.96,1954.21
2379,2008/12/15,16.04,1964.37
2380,2008/12/16,16.13,1975.01
2381,2008/12/17,16.14,1976.82
2382,2008/12/18,16.46,2015.69
2383,2008/12/19,16.48,2018.46
2384,2008/12/22,16.23,1987.76
2385,2008/12/23,15.49,1897.22
2386,2008/12/24,15.22,1863.8
2387,2008/12/25,15.13,1852.42
2388,2008/12/26,15.12,1851.52
2389,2008/12/29,15.11,1850.48
2390,2008/12/30,14.97,1832.91
2391,2008/12/31,14.81,1820.81
2392,2009/1/5,15.3,1880.72
2393,2009/1/6,15.76,1937.15
2394,2009/1/7,15.65,1924.01
2395,2009/1/8,15.28,1878.18
2396,2009/1/9,15.49,1904.86
2397,2009/1/12,15.46,1900.35
2398,2009/1/13,15.16,1863.37
2399,2009/1/14,15.69,1928.87
2400,2009/1/15,15.62,1920.21
2401,2009/1/16,15.9,1954.44
2402,2009/1/19,16.16,1986.67
2403,2009/1/20,16.22,1994.11
2404,2009/1/21,16.15,1985.02
2405,2009/1/22,16.31,2004.95
2406,2009/1/23,16.24,1990.66
2407,2009/2/2,16.41,2011.68
2408,2009/2/3,16.81,2060.81
2409,2009/2/4,17.2,2107.75
2410,2009/2/5,17.12,2098.02
2411,2009/2/6,17.79,2181.24
2412,2009/2/9,18.15,2224.71
2413,2009/2/10,18.48,2265.16
2414,2009/2/11,18.44,2260.82
2415,2009/2/12,18.34,2248.09
2416,2009/2/13,18.93,2320.79
2417,2009/2/16,19.49,2389.39
2418,2009/2/17,18.92,2319.44
2419,2009/2/18,18.03,2209.86
2420,2009/2/19,18.17,2227.12
2421,2009/2/20,18.45,2261.48
2422,2009/2/23,18.81,2305.78
2423,2009/2/24,17.95,2200.65
2424,2009/2/25,18,2206.57
2425,2009/2/26,17.31,2121.25
2426,2009/2/27,16.99,2082.85
2427,2009/3/2,17.08,2093.45
2428,2009/3/3,16.9,2071.43
2429,2009/3/4,17.93,2198.11
2430,2009/3/5,18.12,2221.08
2431,2009/3/6,17.89,2193.01
2432,2009/3/9,17.28,2118.75
2433,2009/3/10,17.61,2158.57
2434,2009/3/11,17.45,2139.02
2435,2009/3/12,17.41,2133.88
2436,2009/3/13,17.37,2128.85
2437,2009/3/16,17.56,2153.29
2438,2009/3/17,18.1,2218.33
2439,2009/3/18,18.14,2223.73
2440,2009/3/19,18.48,2265.76
2441,2009/3/20,18.61,2281.09
2442,2009/3/23,18.97,2325.48
2443,2009/3/24,19.07,2338.42
2444,2009/3/25,18.69,2291.55
2445,2009/3/26,19.26,2361.7
2446,2009/3/27,19.37,2374.44
2447,2009/3/30,19.23,2358.04
2448,2009/3/31,19.37,2373.21
2449,2009/4/1,19.65,2408.02
2450,2009/4/2,19.8,2425.29
2451,2009/4/3,19.75,2419.78
2452,2009/4/7,19.91,2439.18
2453,2009/4/8,19.16,2347.39
2454,2009/4/9,19.42,2379.88
2455,2009/4/10,19.95,2444.23
2456,2009/4/13,20.52,2513.7
2457,2009/4/14,20.63,2527.18
2458,2009/4/15,20.7,2536.06
2459,2009/4/16,20.68,2534.13
2460,2009/4/17,20.44,2503.94
2461,2009/4/20,20.87,2557.46
2462,2009/4/21,20.7,2535.83
2463,2009/4/22,20.09,2461.35
2464,2009/4/23,20.11,2463.95
2465,2009/4/24,19.99,2448.59
2466,2009/4/27,19.63,2405.35
2467,2009/4/28,19.6,2401.44
2468,2009/4/29,20.15,2468.19
2469,2009/4/30,20.23,2477.57
2470,2009/5/4,20.9,2559.91
2471,2009/5/5,20.96,2567.34
2472,2009/5/6,21.17,2592.52
2473,2009/5/7,21.21,2597.45
2474,2009/5/8,21.44,2625.65
2475,2009/5/11,21.06,2579.75
2476,2009/5/12,21.38,2618.17
2477,2009/5/13,21.75,2663.77
2478,2009/5/14,21.56,2639.89
2479,2009/5/15,21.6,2645.26
2480,2009/5/18,21.66,2652.78
2481,2009/5/19,21.86,2676.68
2482,2009/5/20,21.65,2651.41
2483,2009/5/21,21.32,2610.62
2484,2009/5/22,21.21,2597.6
2485,2009/5/25,21.31,2610.01
2486,2009/5/26,21.14,2588.57
2487,2009/5/27,22.48,2632.93
2488,2009/6/1,23.23,2721.28
2489,2009/6/2,23.26,2724.3
2490,2009/6/3,23.72,2778.59
2491,2009/6/4,23.63,2767.24
2492,2009/6/5,23.51,2753.89
2493,2009/6/8,23.64,2768.34
2494,2009/6/9,23.8,2787.89
2495,2009/6/10,24.05,2816.25
2496,2009/6/11,23.88,2797.32
2497,2009/6/12,23.43,2743.76
2498,2009/6/15,23.82,2789.55
2499,2009/6/16,23.7,2776.02
2500,2009/6/17,23.99,2810.12
2501,2009/6/18,24.37,2853.9
2502,2009/6/19,24.59,2880.49
2503,2009/6/22,24.73,2896.3
2504,2009/6/23,24.7,2892.7
2505,2009/6/24,24.95,2922.3
2506,2009/6/25,24.97,2925.05
2507,2009/6/26,25,2928.21
2508,2009/6/29,25.4,2975.31
2509,2009/6/30,25.33,2959.36
2510,2009/7/1,25.75,3008.15
2511,2009/7/2,26.19,3060.25
2512,2009/7/3,26.43,3088.37
2513,2009/7/6,26.74,3124.67
2514,2009/7/7,26.44,3089.45
2515,2009/7/8,26.37,3080.77
2516,2009/7/9,26.73,3123.03
2517,2009/7/10,26.65,3113.93
2518,2009/7/13,26.37,3080.56
2519,2009/7/14,26.92,3145.16
2520,2009/7/15,27.29,3188.55
2521,2009/7/16,27.25,3183.74
2522,2009/7/17,27.3,3189.74
2523,2009/7/20,27.96,3266.92
2524,2009/7/21,27.5,3213.21
2525,2009/7/22,28.22,3296.61
2526,2009/7/23,28.49,3328.49
2527,2009/7/24,28.87,3372.6
2528,2009/7/27,29.4,3435.21
2529,2009/7/28,29.43,3438.37
2530,2009/7/29,27.96,3266.43
2531,2009/7/30,28.43,3321.56
2532,2009/7/31,29.5,3412.06
2533,2009/8/3,29.94,3462.59
2534,2009/8/4,30.01,3471.44
2535,2009/8/5,29.64,3428.5
2536,2009/8/6,29.02,3356.33
2537,2009/8/7,28.19,3260.69
2538,2009/8/10,28.1,3249.76
2539,2009/8/11,28.23,3264.73
2540,2009/8/12,26.91,3112.72
2541,2009/8/13,27.15,3140.56
2542,2009/8/14,26.34,3046.97
2543,2009/8/17,24.82,2870.63
2544,2009/8/18,25.17,2910.88
2545,2009/8/19,24.08,2785.58
2546,2009/8/20,25.17,2911.58
2547,2009/8/21,25.6,2960.77
2548,2009/8/24,25.88,2993.43
2549,2009/8/25,25.21,2915.8
2550,2009/8/26,25.66,2967.59
2551,2009/8/27,25.47,2946.4
2552,2009/8/28,24.73,2860.69
2553,2009/8/31,23.01,2667.75
2554,2009/9/1,23.15,2683.72
2555,2009/9/2,23.42,2714.97
2556,2009/9/3,24.54,2845.02
2557,2009/9/4,24.68,2861.61
2558,2009/9/7,24.85,2881.12
2559,2009/9/8,25.28,2930.48
2560,2009/9/9,25.41,2946.26
2561,2009/9/10,25.23,2924.88
2562,2009/9/11,25.79,2989.79
2563,2009/9/14,26.11,3026.74
2564,2009/9/15,26.17,3033.73
2565,2009/9/16,25.87,2999.71
2566,2009/9/17,26.4,3060.26
2567,2009/9/18,25.55,2962.67
2568,2009/9/21,25.59,2967.01
2569,2009/9/22,24.99,2897.55
2570,2009/9/23,24.52,2842.72
2571,2009/9/24,24.61,2853.55
2572,2009/9/25,24.49,2838.84
2573,2009/9/28,23.84,2763.52
2574,2009/9/29,23.76,2754.54
2575,2009/9/30,24.06,2779.43
2576,2009/10/9,25.21,2911.72
2577,2009/10/12,25.06,2894.48
2578,2009/10/13,25.42,2936.19
2579,2009/10/14,25.71,2970.53
2580,2009/10/15,25.79,2979.79
2581,2009/10/16,25.77,2976.63
2582,2009/10/19,26.3,3038.27
2583,2009/10/20,26.7,3084.45
2584,2009/10/21,26.58,3070.59
2585,2009/10/22,26.41,3051.41
2586,2009/10/23,26.9,3107.85
2587,2009/10/26,26.92,3109.57
2588,2009/10/27,26.16,3021.46
2589,2009/10/28,26.24,3031.33
2590,2009/10/29,25.63,2960.47
2591,2009/10/30,26.01,2995.85
2592,2009/11/2,26.71,3076.65
2593,2009/11/3,27.04,3114.23
2594,2009/11/4,27.16,3128.54
2595,2009/11/5,27.39,3155.05
2596,2009/11/6,27.47,3164.04
2597,2009/11/9,27.57,3175.58
2598,2009/11/10,27.6,3178.61
2599,2009/11/11,27.57,3175.19
2600,2009/11/12,27.55,3172.95
2601,2009/11/13,27.68,3187.65
2602,2009/11/16,28.43,3275.05
2603,2009/11/17,28.5,3282.89
2604,2009/11/18,28.68,3303.23
2605,2009/11/19,28.83,3320.61
2606,2009/11/20,28.72,3308.35
2607,2009/11/23,28.99,3338.66
2608,2009/11/24,27.99,3223.53
2609,2009/11/25,28.57,3290.17
2610,2009/11/26,27.53,3170.98
2611,2009/11/27,26.88,3096.26
2612,2009/11/30,27.98,3195.3
2613,2009/12/1,28.33,3235.36
2614,2009/12/2,28.63,3269.75
2615,2009/12/3,28.59,3264.63
2616,2009/12/4,29.05,3317.04
2617,2009/12/7,29.18,3331.9
2618,2009/12/8,28.87,3296.66
2619,2009/12/9,28.37,3239.57
2620,2009/12/10,28.5,3254.26
2621,2009/12/11,28.44,3247.32
2622,2009/12/14,28.92,3302.9
2623,2009/12/15,28.67,3274.46
2624,2009/12/16,28.5,3255.21
2625,2009/12/17,27.84,3179.08
2626,2009/12/18,27.27,3113.89
2627,2009/12/21,27.35,3122.97
2628,2009/12/22,26.71,3050.52
2629,2009/12/23,26.92,3073.78
2630,2009/12/24,27.61,3153.41
2631,2009/12/25,27.51,3141.35
2632,2009/12/28,27.92,3188.78
2633,2009/12/29,28.12,3211.76
2634,2009/12/30,28.57,3262.6
2635,2009/12/31,28.82,3277.14
2636,2010/1/4,28.53,3243.76
2637,2010/1/5,28.86,3282.18
2638,2010/1/6,28.62,3254.22
2639,2010/1/7,28.08,3192.78
2640,2010/1/8,28.11,3196
2641,2010/1/11,28.25,3212.75
2642,2010/1/12,28.79,3273.97
2643,2010/1/13,27.9,3172.66
2644,2010/1/14,28.28,3215.55
2645,2010/1/15,28.35,3224.15
2646,2010/1/18,28.47,3237.1
2647,2010/1/19,28.55,3246.87
2648,2010/1/20,27.72,3151.85
2649,2010/1/21,27.78,3158.86
2650,2010/1/22,27.51,3128.59
2651,2010/1/25,27.21,3094.41
2652,2010/1/26,26.55,3019.39
2653,2010/1/27,26.27,2986.61
2654,2010/1/28,26.33,2994.14
2655,2010/1/29,26.23,2989.29
2656,2010/2/1,25.81,2941.36
2657,2010/2/2,25.75,2934.71
2658,2010/2/3,26.36,3003.83
2659,2010/2/4,26.28,2995.31
2660,2010/2/5,25.79,2939.4
2661,2010/2/8,25.76,2935.17
2662,2010/2/9,25.88,2948.84
2663,2010/2/10,26.17,2982.5
2664,2010/2/11,26.2,2985.5
2665,2010/2/12,26.48,3018.13
2666,2010/2/22,26.35,3003.4
2667,2010/2/23,26.17,2982.57
2668,2010/2/24,26.52,3022.18
2669,2010/2/25,26.86,3060.62
2670,2010/2/26,27.59,3051.94
2671,2010/3/1,27.91,3087.84
2672,2010/3/2,27.78,3073.11
2673,2010/3/3,28,3097
2674,2010/3/4,27.33,3023.37
2675,2010/3/5,27.4,3031.06
2676,2010/3/8,27.6,3053.23
2677,2010/3/9,27.75,3069.14
2678,2010/3/10,27.56,3048.93
2679,2010/3/11,27.58,3051.28
2680,2010/3/12,27.24,3013.41
2681,2010/3/15,26.91,2976.94
2682,2010/3/16,27.06,2993.84
2683,2010/3/17,27.58,3050.48
2684,2010/3/18,27.54,3046.09
2685,2010/3/19,27.73,3067.75
2686,2010/3/22,27.79,3074.58
2687,2010/3/23,27.6,3053.12
2688,2010/3/24,27.63,3056.81
2689,2010/3/25,27.29,3019.18
2690,2010/3/26,27.66,3059.72
2691,2010/3/29,28.24,3123.8
2692,2010/3/30,28.28,3128.47
2693,2010/3/31,27.45,3109.1
2694,2010/4/1,27.79,3147.42
2695,2010/4/2,27.88,3157.96
2696,2010/4/6,27.89,3158.68
2697,2010/4/7,27.8,3148.22
2698,2010/4/8,27.53,3118.71
2699,2010/4/9,27.77,3145.35
2700,2010/4/12,27.63,3129.26
2701,2010/4/13,27.91,3161.25
2702,2010/4/14,27.95,3166.18
2703,2010/4/15,27.94,3164.97
2704,2010/4/16,27.64,3130.3
2705,2010/4/19,26.31,2980.3
2706,2010/4/20,26.31,2979.53
2707,2010/4/21,26.78,3033.28
2708,2010/4/22,26.48,2999.48
2709,2010/4/23,26.34,2983.54
2710,2010/4/26,26.22,2969.5
2711,2010/4/27,25.67,2907.93
2712,2010/4/28,25.61,2900.33
2713,2010/4/29,25.33,2869.14
2714,2010/4/30,25.4,2870.61
2715,2010/5/4,25.09,2835.28
2716,2010/5/5,25.28,2857.15
2717,2010/5/6,24.24,2739.7
2718,2010/5/7,23.79,2688.38
2719,2010/5/10,23.88,2698.76
2720,2010/5/11,23.43,2647.57
2721,2010/5/12,23.5,2655.71
2722,2010/5/13,23.98,2710.51
2723,2010/5/14,23.86,2696.63
2724,2010/5/17,22.65,2559.93
2725,2010/5/18,22.96,2594.78
2726,2010/5/19,22.9,2587.81
2727,2010/5/20,22.62,2555.94
2728,2010/5/21,22.86,2583.52
2729,2010/5/24,23.66,2673.42
2730,2010/5/25,23.21,2622.63
2731,2010/5/26,23.23,2625.79
2732,2010/5/27,23.5,2655.92
2733,2010/5/28,23.5,2655.77
2734,2010/5/31,19.9,2592.15
2735,2010/6/1,19.72,2568.28
2736,2010/6/2,19.74,2571.42
2737,2010/6/3,19.6,2552.66
2738,2010/6/4,19.6,2553.59
2739,2010/6/7,19.28,2511.73
2740,2010/6/8,19.3,2513.95
2741,2010/6/9,19.84,2583.87
2742,2010/6/10,19.67,2562.58
2743,2010/6/11,19.73,2569.94
2744,2010/6/17,19.66,2560.25
2745,2010/6/18,19.29,2513.22
2746,2010/6/21,19.85,2586.21
2747,2010/6/22,19.87,2588.7
2748,2010/6/23,19.73,2569.87
2749,2010/6/24,19.71,2566.75
2750,2010/6/25,19.6,2552.82
2751,2010/6/28,19.46,2535.28
2752,2010/6/29,18.63,2427.05
2753,2010/6/30,18.46,2398.37
2754,2010/7/1,18.27,2373.79
2755,2010/7/2,18.34,2382.9
2756,2010/7/5,18.2,2363.95
2757,2010/7/6,18.55,2409.42
2758,2010/7/7,18.64,2421.12
2759,2010/7/8,18.59,2415.15
2760,2010/7/9,19.02,2470.92
2761,2010/7/12,19.17,2490.72
2762,2010/7/13,18.86,2450.29
2763,2010/7/14,19.01,2470.44
2764,2010/7/15,18.66,2424.3
2765,2010/7/16,18.66,2424.27
2766,2010/7/19,19.05,2475.42
2767,2010/7/20,19.46,2528.73
2768,2010/7/21,19.51,2535.39
2769,2010/7/22,19.72,2562.41
2770,2010/7/23,19.8,2572.03
2771,2010/7/26,19.92,2588.68
2772,2010/7/27,19.82,2575.37
2773,2010/7/28,20.27,2633.66
2774,2010/7/29,20.38,2648.12
2775,2010/7/30,19.87,2637.5
2776,2010/8/2,20.13,2672.52
2777,2010/8/3,19.79,2627
2778,2010/8/4,19.88,2638.52
2779,2010/8/5,19.74,2620.76
2780,2010/8/6,20.03,2658.39
2781,2010/8/9,20.13,2672.53
2782,2010/8/10,19.55,2595.27
2783,2010/8/11,19.64,2607.5
2784,2010/8/12,19.4,2575.48
2785,2010/8/13,19.64,2606.7
2786,2010/8/16,20.05,2661.71
2787,2010/8/17,20.13,2671.89
2788,2010/8/18,20.09,2666.3
2789,2010/8/19,20.25,2687.98
2790,2010/8/20,19.91,2642.31
2791,2010/8/23,19.88,2639.37
2792,2010/8/24,19.97,2650.31
2793,2010/8/25,19.56,2596.58
2794,2010/8/26,19.61,2603.48
2795,2010/8/27,19.67,2610.74
2796,2010/8/30,19.98,2652.66
2797,2010/8/31,19.8,2638.8
2798,2010/9/1,19.68,2622.88
2799,2010/9/2,19.93,2655.78
2800,2010/9/3,19.92,2655.39
2801,2010/9/6,20.23,2696.25
2802,2010/9/7,20.25,2698.36
2803,2010/9/8,20.22,2695.29
2804,2010/9/9,19.93,2656.35
2805,2010/9/10,19.98,2663.21
2806,2010/9/13,20.17,2688.32
2807,2010/9/14,20.17,2688.52
2808,2010/9/15,19.9,2652.5
2809,2010/9/16,19.53,2602.47
2810,2010/9/17,19.5,2598.69
2811,2010/9/20,19.42,2588.71
2812,2010/9/21,19.45,2591.55
2813,2010/9/27,19.72,2627.97
2814,2010/9/28,19.59,2611.35
2815,2010/9/29,19.59,2610.68
2816,2010/9/30,19.97,2655.66
2817,2010/10/8,20.59,2738.74
2818,2010/10/11,21.11,2806.94
2819,2010/10/12,21.37,2841.41
2820,2010/10/13,21.52,2861.36
2821,2010/10/14,21.65,2879.64
2822,2010/10/15,22.34,2971.16
2823,2010/10/18,22.22,2955.23
2824,2010/10/19,22.57,3001.85
2825,2010/10/20,22.59,3003.95
2826,2010/10/21,22.44,2983.53
2827,2010/10/22,22.37,2975.04
2828,2010/10/25,22.95,3051.42
2829,2010/10/26,22.87,3041.54
2830,2010/10/27,22.54,2997.05
2831,2010/10/28,22.5,2992.58
2832,2010/10/29,22.59,2978.83
2833,2010/11/1,23.16,3054.02
2834,2010/11/2,23.1,3045.43
2835,2010/11/3,22.99,3030.99
2836,2010/11/4,23.41,3086.94
2837,2010/11/5,23.73,3129.5
2838,2010/11/8,23.96,3159.51
2839,2010/11/9,23.77,3135
2840,2010/11/10,23.63,3115.36
2841,2010/11/11,23.87,3147.74
2842,2010/11/12,22.64,2985.44
2843,2010/11/15,22.86,3014.41
2844,2010/11/16,21.95,2894.54
2845,2010/11/17,21.53,2838.86
2846,2010/11/18,21.73,2865.45
2847,2010/11/19,21.91,2888.57
2848,2010/11/22,21.87,2884.37
2849,2010/11/23,21.45,2828.28
2850,2010/11/24,21.69,2859.94
2851,2010/11/25,21.98,2898.26
2852,2010/11/26,21.78,2871.7
2853,2010/11/29,21.74,2866.36
2854,2010/11/30,21.58,2820.18
2855,2010/12/1,21.61,2823.45
2856,2010/12/2,21.76,2843.61
2857,2010/12/3,21.75,2842.43
2858,2010/12/6,21.86,2857.18
2859,2010/12/7,22.01,2875.86
2860,2010/12/8,21.8,2848.55
2861,2010/12/9,21.51,2810.95
2862,2010/12/10,21.74,2841.04
2863,2010/12/13,22.37,2922.95
2864,2010/12/14,22.4,2927.08
2865,2010/12/15,22.28,2911.41
2866,2010/12/16,22.18,2898.14
2867,2010/12/17,22.14,2893.74
2868,2010/12/20,21.83,2852.92
2869,2010/12/21,22.22,2904.11
2870,2010/12/22,22.02,2877.9
2871,2010/12/23,21.85,2855.22
2872,2010/12/24,21.69,2835.16
2873,2010/12/27,21.28,2781.4
2874,2010/12/28,20.91,2732.99
2875,2010/12/29,21.05,2751.53
2876,2010/12/30,21.12,2759.57
2877,2010/12/31,21.64,2808.08
2878,2011/1/4,21.98,2852.65
2879,2011/1/5,21.88,2838.59
2880,2011/1/6,21.76,2824.2
2881,2011/1/7,21.88,2838.8
2882,2011/1/10,21.51,2791.81
2883,2011/1/11,21.61,2804.05
2884,2011/1/12,21.74,2821.3
2885,2011/1/13,21.79,2827.71
2886,2011/1/14,21.51,2791.34
2887,2011/1/17,20.86,2706.66
2888,2011/1/18,20.88,2708.98
2889,2011/1/19,21.25,2758.1
2890,2011/1/20,20.63,2677.65
2891,2011/1/21,20.92,2715.29
2892,2011/1/24,20.77,2695.72
2893,2011/1/25,20.63,2677.43
2894,2011/1/26,20.87,2708.81
2895,2011/1/27,21.19,2749.15
2896,2011/1/28,21.21,2752.75
2897,2011/1/31,21.57,2790.69
2898,2011/2/1,21.63,2798.96
2899,2011/2/9,21.44,2774.06
2900,2011/2/10,21.78,2818.16
2901,2011/2/11,21.85,2827.33
2902,2011/2/14,22.41,2899.13
2903,2011/2/15,22.41,2899.24
2904,2011/2/16,22.6,2923.9
2905,2011/2/17,22.62,2926.96
2906,2011/2/18,22.41,2899.79
2907,2011/2/21,22.66,2932.25
2908,2011/2/22,22.07,2855.52
2909,2011/2/23,22.13,2862.63
2910,2011/2/24,22.25,2878.6
2911,2011/2/25,22.25,2878.56
2912,2011/2/28,22.53,2905.05
2913,2011/3/1,22.64,2918.92
2914,2011/3/2,22.6,2913.81
2915,2011/3/3,22.51,2902.98
2916,2011/3/4,22.82,2942.31
2917,2011/3/7,23.24,2996.21
2918,2011/3/8,23.27,2999.94
2919,2011/3/9,23.28,3002.15
2920,2011/3/10,22.93,2957.14
2921,2011/3/11,22.75,2933.8
2922,2011/3/14,22.78,2937.63
2923,2011/3/15,22.46,2896.26
2924,2011/3/16,22.73,2930.8
2925,2011/3/17,22.47,2897.3
2926,2011/3/18,22.54,2906.89
2927,2011/3/21,22.56,2909.14
2928,2011/3/22,22.64,2919.14
2929,2011/3/23,22.87,2948.48
2930,2011/3/24,22.85,2946.71
2931,2011/3/25,23.09,2977.81
2932,2011/3/28,23.14,2984
2933,2011/3/29,22.94,2958.08
2934,2011/3/30,22.92,2955.77
2935,2011/3/31,22.85,2928.11
2936,2011/4/1,23.16,2967.41
2937,2011/4/6,23.42,3001.36
2938,2011/4/7,23.47,3007.91
2939,2011/4/8,23.65,3030.02
2940,2011/4/11,23.59,3022.75
2941,2011/4/12,23.58,3021.37
2942,2011/4/13,23.8,3050.4
2943,2011/4/14,23.74,3042.64
2944,2011/4/15,23.81,3050.53
2945,2011/4/18,23.86,3057.33
2946,2011/4/19,23.4,2999.04
2947,2011/4/20,23.47,3007.04
2948,2011/4/21,23.62,3026.67
2949,2011/4/22,23.49,3010.52
2950,2011/4/25,23.14,2964.95
2951,2011/4/26,22.93,2938.98
2952,2011/4/27,22.83,2925.41
2953,2011/4/28,22.53,2887.04
2954,2011/4/29,22.66,2911.51
2955,2011/5/3,22.82,2932.19
2956,2011/5/4,22.31,2866.02
2957,2011/5/5,22.36,2872.4
2958,2011/5/6,22.29,2863.89
2959,2011/5/9,22.36,2872.46
2960,2011/5/10,22.5,2890.63
2961,2011/5/11,22.44,2883.42
2962,2011/5/12,22.14,2844.08
2963,2011/5/13,22.34,2871.03
2964,2011/5/16,22.17,2849.07
2965,2011/5/17,22.2,2852.77
2966,2011/5/18,22.36,2872.77
2967,2011/5/19,22.26,2859.57
2968,2011/5/20,22.25,2858.46
2969,2011/5/23,21.59,2774.57
2970,2011/5/24,21.54,2767.06
2971,2011/5/25,21.34,2741.74
2972,2011/5/26,21.3,2736.53
2973,2011/5/27,21.09,2709.95
2974,2011/5/30,21.06,2706.36
2975,2011/5/31,16.27,2743.47
2976,2011/6/1,16.27,2743.57
2977,2011/6/2,16.04,2705.18
2978,2011/6/3,16.18,2728.02
2979,2011/6/7,16.27,2744.3
2980,2011/6/8,16.31,2750.29
2981,2011/6/9,16.03,2703.34
2982,2011/6/10,16.04,2705.14
2983,2011/6/13,16.01,2700.38
2984,2011/6/14,16.19,2730.04
2985,2011/6/15,16.04,2705.43
2986,2011/6/16,15.8,2664.28
2987,2011/6/17,15.67,2642.82
2988,2011/6/20,15.55,2621.25
2989,2011/6/21,15.69,2646.48
2990,2011/6/22,15.71,2649.32
2991,2011/6/23,15.94,2688.25
2992,2011/6/24,16.29,2746.21
2993,2011/6/27,16.36,2758.23
2994,2011/6/28,16.36,2759.2
2995,2011/6/29,16.18,2728.48
2996,2011/6/30,16.47,2762.08
2997,2011/7/1,16.45,2759.36
2998,2011/7/4,16.77,2812.82
2999,2011/7/5,16.79,2816.35
3000,2011/7/6,16.76,2810.48
3001,2011/7/7,16.66,2794.27
3002,2011/7/8,16.68,2797.77
3003,2011/7/11,16.71,2802.69
3004,2011/7/12,16.43,2754.58
3005,2011/7/13,16.67,2795.48
3006,2011/7/14,16.76,2810.44
3007,2011/7/15,16.82,2820.17
3008,2011/7/18,16.8,2816.69
3009,2011/7/19,16.68,2796.98
3010,2011/7/20,16.66,2794.21
3011,2011/7/21,16.49,2765.89
3012,2011/7/22,16.52,2770.79
3013,2011/7/25,16.03,2688.75
3014,2011/7/26,16.12,2703.03
3015,2011/7/27,16.24,2723.49
3016,2011/7/28,16.15,2708.78
3017,2011/7/29,16.2,2701.73
3018,2011/8/1,16.21,2703.78
3019,2011/8/2,16.07,2679.26
3020,2011/8/3,16.06,2678.49
3021,2011/8/4,16.09,2684.04
3022,2011/8/5,15.75,2626.42
3023,2011/8/8,15.15,2526.82
3024,2011/8/9,15.15,2526.07
3025,2011/8/10,15.29,2549.18
3026,2011/8/11,15.48,2581.51
3027,2011/8/12,15.55,2593.17
3028,2011/8/15,15.75,2626.77
3029,2011/8/16,15.64,2608.17
3030,2011/8/17,15.6,2601.26
3031,2011/8/18,15.35,2559.47
3032,2011/8/19,15.2,2534.36
3033,2011/8/22,15.09,2515.86
3034,2011/8/23,15.31,2554.02
3035,2011/8/24,15.24,2541.09
3036,2011/8/25,15.68,2615.26
3037,2011/8/26,15.66,2612.19
3038,2011/8/29,15.45,2576.41
3039,2011/8/30,15.39,2566.59
3040,2011/8/31,15.46,2567.34
3041,2011/9/1,15.39,2556.04
3042,2011/9/2,15.22,2528.28
3043,2011/9/5,14.93,2478.74
3044,2011/9/6,14.88,2470.52
3045,2011/9/7,15.15,2516.09
3046,2011/9/8,15.05,2498.94
3047,2011/9/9,15.04,2497.75
3048,2011/9/13,14.88,2471.3
3049,2011/9/14,14.96,2484.83
3050,2011/9/15,14.93,2479.05
3051,2011/9/16,14.95,2482.34
3052,2011/9/19,14.68,2437.79
3053,2011/9/20,14.74,2447.75
3054,2011/9/21,15.13,2512.96
3055,2011/9/22,14.71,2443.06
3056,2011/9/23,14.65,2433.16
3057,2011/9/26,14.41,2393.18
3058,2011/9/27,14.54,2415.05
3059,2011/9/28,14.4,2392.06
3060,2011/9/29,14.24,2365.34
3061,2011/9/30,14.22,2359.22
3062,2011/10/10,14.13,2344.79
3063,2011/10/11,14.16,2348.52
3064,2011/10/12,14.59,2420
3065,2011/10/13,14.7,2438.79
3066,2011/10/14,14.65,2431.38
3067,2011/10/17,14.71,2440.4
3068,2011/10/18,14.37,2383.49
3069,2011/10/19,14.33,2377.51
3070,2011/10/20,14.05,2331.37
3071,2011/10/21,13.97,2317.27
3072,2011/10/24,14.29,2370.33
3073,2011/10/25,14.52,2409.67
3074,2011/10/26,14.63,2427.48
3075,2011/10/27,14.68,2435.61
3076,2011/10/28,14.91,2473.41
3077,2011/10/31,14.95,2468.25
3078,2011/11/1,14.96,2470.02
3079,2011/11/2,15.17,2504.11
3080,2011/11/3,15.19,2508.09
3081,2011/11/4,15.31,2528.29
3082,2011/11/7,15.2,2509.8
3083,2011/11/8,15.17,2503.84
3084,2011/11/9,15.29,2524.92
